時間,用戶1,用戶2,用戶3,用戶4,用戶5,用戶6,用戶7,用戶8
2021/11/18 09:00,740,545,1475,4015,"4,292",1628,2872,908
2021/11/18 10:00,763,546,1468,4031,"4,299",1632,2881,896
2021/11/18 11:00,784,553,1478,4034,"4,303",1633,2891,895
2021/11/18 12:00,716,514,1434,4037,"4,300",1630,2903,857
2021/11/18 13:00,743,565,1488,4044,"4,304",1633,2876,892
2021/11/18 14:00,742,572,1461,4054,"4,298",1631,2873,885
2021/11/18 15:00,737,547,1455,4067,"4,302",1635,2873,879
2021/11/18 16:00,719,457,1431,4070,"4,306",1635,2861,861
2021/11/18 17:00,703,138,1408,4062,"4,304",1636,2871,742
2021/11/18 18:00,634,123,1066,4030,"4,299",1637,2864,461
2021/11/18 19:00,568,107,836,4023,"4,299",1641,2859,306
2021/11/18 20:00,480,63,720,4030,"4,285",1632,2827,244
2021/11/18 21:00,379,59,615,4047,"4,283",1629,2820,220
2021/11/18 22:00,282,59,508,4037,"4,282",1630,2814,208
2021/11/18 23:00,213,57,435,4029,"4,279",1629,2806,200
2021/11/19 00:00,169,58,400,4014,"4,276",1628,2809,193
2021/11/19 01:00,167,57,393,3997,"4,270",1627,2806,191
2021/11/19 02:00,167,57,394,3974,"4,268",1627,2803,189
2021/11/19 03:00,167,56,392,3961,"4,276",1628,2803,189
2021/11/19 04:00,167,56,393,3952,"4,277",1625,2800,189
2021/11/19 05:00,171,57,453,3944,"4,274",1615,2797,199
2021/11/19 06:00,216,76,562,3943,"4,283",1610,2803,380
2021/11/19 07:00,461,472,1036,3954,"4,291",1625,2835,607
2021/11/19 08:00,676,608,1438,3976,"4,288",1630,2860,865
2021/11/19 09:00,740,729,1475,4015,"4,292",1628,2872,908
2021/11/19 10:00,763,722,1468,4031,"4,299",1632,2881,896
2021/11/19 11:00,784,731,1478,4034,"4,303",1633,2891,895
2021/11/19 12:00,716,700,1434,4037,"4,300",1630,2903,857
2021/11/19 13:00,743,742,1488,4044,"4,304",1633,2876,892
2021/11/19 14:00,742,743,1461,4054,"4,298",1631,2873,885
2021/11/19 15:00,737,677,1455,4067,"4,302",1635,2873,879
2021/11/19 16:00,719,539,1431,4070,"4,306",1635,2861,861
2021/11/19 17:00,703,90,1408,4062,"4,304",1636,2871,742
2021/11/19 18:00,634,70,1066,4030,"4,299",1637,2864,461
2021/11/19 19:00,568,68,836,4023,"4,299",1641,2859,306
2021/11/19 20:00,480,60,720,4030,"4,285",1632,2827,244
2021/11/19 21:00,379,58,615,4047,"4,283",1629,2820,220
2021/11/19 22:00,282,59,508,4037,"4,282",1630,2814,208
2021/11/19 23:00,213,57,435,4029,"4,279",1629,2806,200
2021/11/20 00:00,157,53,436,4014,"4,276",1628,2726,204
2021/11/20 01:00,155,51,430,3997,"4,270",1627,2723,203
2021/11/20 02:00,155,52,433,3974,"4,268",1627,2726,202
2021/11/20 03:00,155,51,432,3961,"4,276",1628,2726,201
2021/11/20 04:00,155,51,433,3952,"4,277",1625,2724,201
2021/11/20 05:00,157,51,444,3944,"4,274",1615,2723,203
2021/11/20 06:00,157,50,454,3943,"4,283",1610,2727,209
2021/11/20 07:00,166,53,536,3954,"4,291",1625,2754,211
2021/11/20 08:00,180,55,585,3976,"4,288",1630,2774,227
2021/11/20 09:00,191,57,567,4015,"4,292",1628,2766,241
2021/11/20 10:00,197,59,579,4031,"4,299",1632,2772,244
2021/11/20 11:00,198,59,611,4034,"4,303",1633,2778,241
2021/11/20 12:00,198,60,627,4037,"4,300",1630,2790,240
2021/11/20 13:00,198,60,606,4044,"4,304",1633,2778,239
2021/11/20 14:00,199,60,645,4054,"4,298",1631,2774,241
2021/11/20 15:00,197,60,604,4067,"4,302",1635,2773,240
2021/11/20 16:00,193,59,594,4070,"4,306",1635,2769,233
2021/11/20 17:00,186,56,632,4062,"4,304",1636,2777,227
2021/11/20 18:00,176,54,578,4030,"4,299",1637,2773,223
2021/11/20 19:00,173,53,555,4023,"4,299",1641,2766,219
2021/11/20 20:00,168,53,539,4030,"4,285",1632,2739,212
2021/11/20 21:00,162,53,532,4047,"4,283",1629,2733,211
2021/11/20 22:00,159,53,480,4037,"4,282",1630,2733,208
2021/11/20 23:00,156,52,469,4029,"4,279",1629,2733,206
2021/11/21 00:00,157,53,436,4014,"4,276",1628,2809,204
2021/11/21 01:00,155,51,430,3997,"4,270",1627,2806,203
2021/11/21 02:00,155,52,433,3974,"4,268",1627,2803,202
2021/11/21 03:00,155,51,432,3961,"4,276",1628,2803,201
2021/11/21 04:00,155,51,433,3952,"4,277",1625,2800,201
2021/11/21 05:00,157,51,444,3944,"4,274",1615,2797,203
2021/11/21 06:00,157,50,454,3943,"4,283",1610,2803,209
2021/11/21 07:00,166,53,536,3954,"4,291",1625,2835,211
2021/11/21 08:00,180,55,585,3976,"4,288",1630,2860,227
2021/11/21 09:00,191,57,567,4015,"4,292",1628,2872,241
2021/11/21 10:00,197,59,579,4031,"4,299",1632,2881,244
2021/11/21 11:00,198,59,611,4034,"4,303",1633,2891,241
2021/11/21 12:00,198,60,627,4037,"4,300",1630,2903,240
2021/11/21 13:00,198,60,606,4044,"4,304",1633,2876,239
2021/11/21 14:00,199,60,645,4054,"4,298",1631,2873,241
2021/11/21 15:00,197,60,604,4067,"4,302",1635,2873,240
2021/11/21 16:00,193,59,594,4070,"4,306",1635,2861,233
2021/11/21 17:00,186,56,632,4062,"4,304",1636,2871,227
2021/11/21 18:00,176,54,578,4030,"4,299",1637,2864,223
2021/11/21 19:00,173,53,555,4023,"4,299",1641,2859,219
2021/11/21 20:00,168,53,539,4030,"4,285",1632,2827,212
2021/11/21 21:00,162,53,532,4047,"4,283",1629,2820,211
2021/11/21 22:00,159,53,480,4037,"4,282",1630,2814,208
2021/11/21 23:00,156,52,469,4029,"4,279",1629,2806,206
2021/11/22 00:00,169,56,400,4014,"4,276",1628,2726,193
2021/11/22 01:00,167,52,393,3997,"4,270",1627,2723,191
2021/11/22 02:00,167,52,394,3974,"4,268",1627,2726,189
2021/11/22 03:00,167,52,392,3961,"4,276",1628,2726,189
2021/11/22 04:00,167,52,393,3952,"4,277",1625,2724,189
2021/11/22 05:00,171,52,453,3944,"4,274",1615,2723,199
2021/11/22 06:00,216,58,562,3943,"4,283",1610,2727,380
2021/11/22 07:00,461,123,1036,3954,"4,291",1625,2754,607
2021/11/22 08:00,676,158,1438,3976,"4,288",1630,2774,865
2021/11/22 09:00,740,178,1475,4015,"4,292",1628,2766,908
2021/11/22 10:00,763,185,1468,4031,"4,299",1632,2772,896
2021/11/22 11:00,784,186,1478,4034,"4,303",1633,2778,895
2021/11/22 12:00,716,319,1434,4037,"4,300",1630,2790,857
2021/11/22 13:00,743,317,1488,4044,"4,304",1633,2778,892
2021/11/22 14:00,742,308,1461,4054,"4,298",1631,2774,885
2021/11/22 15:00,737,297,1455,4067,"4,302",1635,2773,879
2021/11/22 16:00,719,264,1431,4070,"4,306",1635,2769,861
2021/11/22 17:00,703,178,1408,4062,"4,304",1636,2777,742
2021/11/22 18:00,634,59,1066,4030,"4,299",1637,2773,461
2021/11/22 19:00,568,55,836,4023,"4,299",1641,2766,306
2021/11/22 20:00,480,53,720,4030,"4,285",1632,2739,244
2021/11/22 21:00,379,52,615,4047,"4,283",1629,2733,220
2021/11/22 22:00,282,51,508,4037,"4,282",1630,2733,208
2021/11/22 23:00,213,51,435,4029,"4,279",1629,2733,200
2021/11/23 00:00,169,56,400,4014,"4,276",1628,2726,193
2021/11/23 01:00,167,52,393,3997,"4,270",1627,2723,191
2021/11/23 02:00,167,52,394,3974,"4,268",1627,2726,189
2021/11/23 03:00,167,52,392,3961,"4,276",1628,2726,189
2021/11/23 04:00,167,52,393,3952,"4,277",1625,2724,189
2021/11/23 05:00,171,52,453,3944,"4,274",1615,2723,199
2021/11/23 06:00,216,58,562,3943,"4,283",1610,2727,380
2021/11/23 07:00,461,123,1036,3954,"4,291",1625,2754,607
2021/11/23 08:00,676,158,1438,3976,"4,288",1630,2774,865
2021/11/23 09:00,740,178,1475,4015,"4,292",1628,2766,908
2021/11/23 10:00,763,185,1468,4031,"4,299",1632,2772,896
2021/11/23 11:00,784,186,1478,4034,"4,303",1633,2778,895
2021/11/23 12:00,716,319,1434,4037,"4,300",1630,2790,857
2021/11/23 13:00,743,317,1488,4044,"4,304",1633,2778,892
2021/11/23 14:00,742,308,1461,4054,"4,298",1631,2774,885
2021/11/23 15:00,737,297,1455,4067,"4,302",1635,2773,879
2021/11/23 16:00,719,264,1431,4070,"4,306",1635,2769,861
2021/11/23 17:00,703,178,1408,4062,"4,304",1636,2777,742
2021/11/23 18:00,634,59,1066,4030,"4,299",1637,2773,461
2021/11/23 19:00,568,55,836,4023,"4,299",1641,2766,306
2021/11/23 20:00,480,53,720,4030,"4,285",1632,2739,244
2021/11/23 21:00,379,52,615,4047,"4,283",1629,2733,220
2021/11/23 22:00,282,51,508,4037,"4,282",1630,2733,208
2021/11/23 23:00,213,51,435,4029,"4,279",1629,2733,200
2021/11/24 00:00,169,56,400,4014,"4,276",1628,2726,193
2021/11/24 01:00,167,52,393,3997,"4,270",1627,2723,191
2021/11/24 02:00,167,52,394,3974,"4,268",1627,2726,189
2021/11/24 03:00,167,52,392,3961,"4,276",1628,2726,189
2021/11/24 04:00,167,52,393,3952,"4,277",1625,2724,189
2021/11/24 05:00,171,52,453,3944,"4,274",1615,2723,199
2021/11/24 06:00,216,58,562,3943,"4,283",1610,2727,380
2021/11/24 07:00,461,123,1036,3954,"4,291",1625,2754,607
2021/11/24 08:00,676,158,1438,3976,"4,288",1630,2774,865
2021/11/24 09:00,740,178,1475,4015,"4,292",1628,2766,908
2021/11/24 10:00,763,185,1468,4031,"4,299",1632,2772,896
2021/11/24 11:00,784,186,1478,4034,"4,303",1633,2778,895
2021/11/24 12:00,716,319,1434,4037,"4,300",1630,2790,857
2021/11/24 13:00,743,317,1488,4044,"4,304",1633,2778,892
2021/11/24 14:00,742,308,1461,4054,"4,298",1631,2774,885
2021/11/24 15:00,737,297,1455,4067,"4,302",1635,2773,879
2021/11/24 16:00,719,264,1431,4070,"4,306",1635,2769,861
2021/11/24 17:00,703,178,1408,4062,"4,304",1636,2777,742
2021/11/24 18:00,634,59,1066,4030,"4,299",1637,2773,461
2021/11/24 19:00,568,55,836,4023,"4,299",1641,2766,306
2021/11/24 20:00,480,53,720,4030,"4,285",1632,2739,244
2021/11/24 21:00,379,52,615,4047,"4,283",1629,2733,220
2021/11/24 22:00,282,51,508,4037,"4,282",1630,2733,208
2021/11/24 23:00,213,51,435,4029,"4,279",1629,2733,200
2021/11/25 00:00,169,56,400,4014,"4,276",1628,2809,193
2021/11/25 01:00,167,52,393,3997,"4,270",1627,2806,191
2021/11/25 02:00,167,52,394,3974,"4,268",1627,2803,189
2021/11/25 03:00,167,52,392,3961,"4,276",1628,2803,189
2021/11/25 04:00,167,52,393,3952,"4,277",1625,2800,189
2021/11/25 05:00,171,52,453,3944,"4,274",1615,2797,199
2021/11/25 06:00,216,58,562,3943,"4,283",1610,2803,380
2021/11/25 07:00,461,123,1036,3954,"4,291",1625,2835,607
2021/11/25 08:00,676,158,1438,3976,"4,288",1630,2860,865
2021/11/25 09:00,740,178,1475,4015,"4,292",1628,2872,908
2021/11/25 10:00,763,185,1468,4031,"4,299",1632,2881,896
2021/11/25 11:00,784,186,1478,4034,"4,303",1633,2891,895
2021/11/25 12:00,716,319,1434,4037,"4,300",1630,2903,857
2021/11/25 13:00,743,317,1488,4044,"4,304",1633,2876,892
2021/11/25 14:00,742,308,1461,4054,"4,298",1631,2873,885
2021/11/25 15:00,737,297,1455,4067,"4,302",1635,2873,879
2021/11/25 16:00,719,264,1431,4070,"4,306",1635,2861,861
2021/11/25 17:00,703,178,1408,4062,"4,304",1636,2871,742
2021/11/25 18:00,634,59,1066,4030,"4,299",1637,2864,461
2021/11/25 19:00,568,55,836,4023,"4,299",1641,2859,306
2021/11/25 20:00,480,53,720,4030,"4,285",1632,2827,244
2021/11/25 21:00,379,52,615,4047,"4,283",1629,2820,220
2021/11/25 22:00,282,51,508,4037,"4,282",1630,2814,208
2021/11/25 23:00,213,51,435,4029,"4,279",1629,2806,200
2021/11/26 00:00,169,56,400,4014,"4,276",1628,2809,193
2021/11/26 01:00,167,52,393,3997,"4,270",1627,2806,191
2021/11/26 02:00,167,52,394,3974,"4,268",1627,2803,189
2021/11/26 03:00,167,52,392,3961,"4,276",1628,2803,189
2021/11/26 04:00,167,52,393,3952,"4,277",1625,2800,189
2021/11/26 05:00,171,52,453,3944,"4,274",1615,2797,199
2021/11/26 06:00,216,58,562,3943,"4,283",1610,2803,380
2021/11/26 07:00,461,123,1036,3954,"4,291",1625,2835,607
2021/11/26 08:00,676,158,1438,3976,"4,288",1630,2860,865
2021/11/26 09:00,740,178,1475,4015,"4,292",1628,2872,908
2021/11/26 10:00,763,185,1468,4031,"4,299",1632,2881,896
2021/11/26 11:00,784,186,1478,4034,"4,303",1633,2891,895
2021/11/26 12:00,716,319,1434,4037,"4,300",1630,2903,857
2021/11/26 13:00,743,317,1488,4044,"4,304",1633,2876,892
2021/11/26 14:00,742,308,1461,4054,"4,298",1631,2873,885
2021/11/26 15:00,737,297,1455,4067,"4,302",1635,2873,879
2021/11/26 16:00,719,264,1431,4070,"4,306",1635,2861,861
2021/11/26 17:00,703,178,1408,4062,"4,304",1636,2871,742
2021/11/26 18:00,634,59,1066,4030,"4,299",1637,2864,461
2021/11/26 19:00,568,55,836,4023,"4,299",1641,2859,306
2021/11/26 20:00,480,53,720,4030,"4,285",1632,2827,244
2021/11/26 21:00,379,52,615,4047,"4,283",1629,2820,220
2021/11/26 22:00,282,51,508,4037,"4,282",1630,2814,208
2021/11/26 23:00,213,51,435,4029,"4,279",1629,2806,200
2021/11/27 00:00,157,53,436,4014,"4,276",1628,2726,204
2021/11/27 01:00,155,51,430,3997,"4,270",1627,2723,203
2021/11/27 02:00,155,52,433,3974,"4,268",1627,2726,202
2021/11/27 03:00,155,51,432,3961,"4,276",1628,2726,201
2021/11/27 04:00,155,51,433,3952,"4,277",1625,2724,201
2021/11/27 05:00,157,51,444,3944,"4,274",1615,2723,203
2021/11/27 06:00,157,50,454,3943,"4,283",1610,2727,209
2021/11/27 07:00,166,53,536,3954,"4,291",1625,2754,211
2021/11/27 08:00,180,55,585,3976,"4,288",1630,2774,227
2021/11/27 09:00,191,57,567,4015,"4,292",1628,2766,241
2021/11/27 10:00,197,59,579,4031,"4,299",1632,2772,244
2021/11/27 11:00,198,59,611,4034,"4,303",1633,2778,241
2021/11/27 12:00,198,60,627,4037,"4,300",1630,2790,240
2021/11/27 13:00,198,60,606,4044,"4,304",1633,2778,239
2021/11/27 14:00,199,60,645,4054,"4,298",1631,2774,241
2021/11/27 15:00,197,60,604,4067,"4,302",1635,2773,240
2021/11/27 16:00,193,59,594,4070,"4,306",1635,2769,233
2021/11/27 17:00,186,56,632,4062,"4,304",1636,2777,227
2021/11/27 18:00,176,54,578,4030,"4,299",1637,2773,223
2021/11/27 19:00,173,53,555,4023,"4,299",1641,2766,219
2021/11/27 20:00,168,53,539,4030,"4,285",1632,2739,212
2021/11/27 21:00,162,53,532,4047,"4,283",1629,2733,211
2021/11/27 22:00,159,53,480,4037,"4,282",1630,2733,208
2021/11/27 23:00,156,52,469,4029,"4,279",1629,2733,206
2021/11/28 00:00,157,53,436,4014,"4,276",1628,2726,204
2021/11/28 01:00,155,51,430,3997,"4,270",1627,2723,203
2021/11/28 02:00,155,52,433,3974,"4,268",1627,2726,202
2021/11/28 03:00,155,51,432,3961,"4,276",1628,2726,201
2021/11/28 04:00,155,51,433,3952,"4,277",1625,2724,201
2021/11/28 05:00,157,51,444,3944,"4,274",1615,2723,203
2021/11/28 06:00,157,50,454,3943,"4,283",1610,2727,209
2021/11/28 07:00,166,53,536,3954,"4,291",1625,2754,211
2021/11/28 08:00,180,55,585,3976,"4,288",1630,2774,227
2021/11/28 09:00,191,57,567,4015,"4,292",1628,2766,241
2021/11/28 10:00,197,59,579,4031,"4,299",1632,2772,244
2021/11/28 11:00,198,59,611,4034,"4,303",1633,2778,241
2021/11/28 12:00,198,60,627,4037,"4,300",1630,2790,240
2021/11/28 13:00,198,60,606,4044,"4,304",1633,2778,239
2021/11/28 14:00,199,60,645,4054,"4,298",1631,2774,241
2021/11/28 15:00,197,60,604,4067,"4,302",1635,2773,240
2021/11/28 16:00,193,59,594,4070,"4,306",1635,2769,233
2021/11/28 17:00,186,56,632,4062,"4,304",1636,2777,227
2021/11/28 18:00,176,54,578,4030,"4,299",1637,2773,223
2021/11/28 19:00,173,53,555,4023,"4,299",1641,2766,219
2021/11/28 20:00,168,53,539,4030,"4,285",1632,2739,212
2021/11/28 21:00,162,53,532,4047,"4,283",1629,2733,211
2021/11/28 22:00,159,53,480,4037,"4,282",1630,2733,208
2021/11/28 23:00,156,52,469,4029,"4,279",1629,2733,206
2021/11/29 00:00,169,58,400,4014,"4,276",1628,2809,193
2021/11/29 01:00,167,55,393,3997,"4,270",1627,2806,191
2021/11/29 02:00,167,56,394,3974,"4,268",1627,2803,189
2021/11/29 03:00,167,54,392,3961,"4,276",1628,2803,189
2021/11/29 04:00,167,54,393,3952,"4,277",1625,2800,189
2021/11/29 05:00,171,56,453,3944,"4,274",1615,2797,199
2021/11/29 06:00,216,72,562,3943,"4,283",1610,2803,380
2021/11/29 07:00,461,358,1036,3954,"4,291",1625,2835,607
2021/11/29 08:00,676,461,1438,3976,"4,288",1630,2860,865
2021/11/29 09:00,740,545,1475,4015,"4,292",1628,2872,908
2021/11/29 10:00,763,546,1468,4031,"4,299",1632,2881,896
2021/11/29 11:00,784,553,1478,4034,"4,303",1633,2891,895
2021/11/29 12:00,716,514,1434,4037,"4,300",1630,2903,857
2021/11/29 13:00,743,565,1488,4044,"4,304",1633,2876,892
2021/11/29 14:00,742,572,1461,4054,"4,298",1631,2873,885
2021/11/29 15:00,737,547,1455,4067,"4,302",1635,2873,879
2021/11/29 16:00,719,457,1431,4070,"4,306",1635,2861,861
2021/11/29 17:00,703,138,1408,4062,"4,304",1636,2871,742
2021/11/29 18:00,634,123,1066,4030,"4,299",1637,2864,461
2021/11/29 19:00,568,107,836,4023,"4,299",1641,2859,306
2021/11/29 20:00,480,63,720,4030,"4,285",1632,2827,244
2021/11/29 21:00,379,59,615,4047,"4,283",1629,2820,220
2021/11/29 22:00,282,59,508,4037,"4,282",1630,2814,208
2021/11/29 23:00,213,57,435,4029,"4,279",1629,2806,200
2021/11/30 00:00,169,58,400,4014,"4,276",1628,2726,193
2021/11/30 01:00,167,57,393,3997,"4,270",1627,2723,191
2021/11/30 02:00,167,57,394,3974,"4,268",1627,2726,189
2021/11/30 03:00,167,56,392,3961,"4,276",1628,2726,189
2021/11/30 04:00,167,56,393,3952,"4,277",1625,2724,189
2021/11/30 05:00,171,57,453,3944,"4,274",1615,2723,199
2021/11/30 06:00,216,76,562,3943,"4,283",1610,2727,380
2021/11/30 07:00,461,472,1036,3954,"4,291",1625,2754,607
2021/11/30 08:00,676,608,1438,3976,"4,288",1630,2774,865
2021/11/30 09:00,740,729,1475,4015,"4,292",1628,2766,908
2021/11/30 10:00,763,722,1468,4031,"4,299",1632,2772,896
2021/11/30 11:00,784,731,1478,4034,"4,303",1633,2778,895
2021/11/30 12:00,716,700,1434,4037,"4,300",1630,2790,857
2021/11/30 13:00,743,742,1488,4044,"4,304",1633,2778,892
2021/11/30 14:00,742,743,1461,4054,"4,298",1631,2774,885
2021/11/30 15:00,737,677,1455,4067,"4,302",1635,2773,879
2021/11/30 16:00,719,539,1431,4070,"4,306",1635,2769,861
2021/11/30 17:00,703,90,1408,4062,"4,304",1636,2777,742
2021/11/30 18:00,634,70,1066,4030,"4,299",1637,2773,461
2021/11/30 19:00,568,68,836,4023,"4,299",1641,2766,306
2021/11/30 20:00,480,60,720,4030,"4,285",1632,2739,244
2021/11/30 21:00,379,58,615,4047,"4,283",1629,2733,220
2021/11/30 22:00,282,59,508,4037,"4,282",1630,2733,208
2021/11/30 23:00,213,57,435,4029,"4,279",1629,2733,200
2021/12/1 00:00,169,58,400,4014,"4,276",1628,2726,193
2021/12/1 01:00,167,55,393,3997,"4,270",1627,2723,191
2021/12/1 02:00,167,56,394,3974,"4,268",1627,2726,189
2021/12/1 03:00,167,54,392,3961,"4,276",1628,2726,189
2021/12/1 04:00,167,54,393,3952,"4,277",1625,2724,189
2021/12/1 05:00,171,56,453,3944,"4,274",1615,2723,199
2021/12/1 06:00,216,72,562,3943,"4,283",1610,2727,380
2021/12/1 07:00,461,358,1036,3954,"4,291",1625,2754,607
2021/12/1 08:00,676,461,1438,3976,"4,288",1630,2774,865
2021/12/1 09:00,740,545,1475,4015,"4,292",1628,2766,908
2021/12/1 10:00,763,546,1468,4031,"4,299",1632,2772,896
2021/12/1 11:00,784,553,1478,4034,"4,303",1633,2778,895
2021/12/1 12:00,716,514,1434,4037,"4,300",1630,2790,857
2021/12/1 13:00,743,565,1488,4044,"4,304",1633,2778,892
2021/12/1 14:00,742,572,1461,4054,"4,298",1631,2774,885
2021/12/1 15:00,737,547,1455,4067,"4,302",1635,2773,879
2021/12/1 16:00,719,457,1431,4070,"4,306",1635,2769,861
2021/12/1 17:00,703,138,1408,4062,"4,304",1636,2777,742
2021/12/1 18:00,634,123,1066,4030,"4,299",1637,2773,461
2021/12/1 19:00,568,107,836,4023,"4,299",1641,2766,306
2021/12/1 20:00,480,63,720,4030,"4,285",1632,2739,244
2021/12/1 21:00,379,59,615,4047,"4,283",1629,2733,220
2021/12/1 22:00,282,59,508,4037,"4,282",1630,2733,208
2021/12/1 23:00,213,57,435,4029,"4,279",1629,2733,200
2021/12/2 00:00,169,58,400,4014,"4,276",1628,2726,193
2021/12/2 01:00,167,55,393,3997,"4,270",1627,2723,191
2021/12/2 02:00,167,56,394,3974,"4,268",1627,2726,189
2021/12/2 03:00,167,54,392,3961,"4,276",1628,2726,189
2021/12/2 04:00,167,54,393,3952,"4,277",1625,2724,189
2021/12/2 05:00,171,56,453,3944,"4,274",1615,2723,199
2021/12/2 06:00,216,72,562,3943,"4,283",1610,2727,380
2021/12/2 07:00,461,358,1036,3954,"4,291",1625,2754,607
2021/12/2 08:00,676,461,1438,3976,"4,288",1630,2774,865
2021/12/2 09:00,740,545,1475,4015,"4,292",1628,2766,908
2021/12/2 10:00,763,546,1468,4031,"4,299",1632,2772,896
2021/12/2 11:00,784,553,1478,4034,"4,303",1633,2778,895
2021/12/2 12:00,716,514,1434,4037,"4,300",1630,2790,857
2021/12/2 13:00,743,565,1488,4044,"4,304",1633,2778,892
2021/12/2 14:00,742,572,1461,4054,"4,298",1631,2774,885
2021/12/2 15:00,737,547,1455,4067,"4,302",1635,2773,879
2021/12/2 16:00,719,457,1431,4070,"4,306",1635,2769,861
2021/12/2 17:00,703,138,1408,4062,"4,304",1636,2777,742
2021/12/2 18:00,634,123,1066,4030,"4,299",1637,2773,461
2021/12/2 19:00,568,107,836,4023,"4,299",1641,2766,306
2021/12/2 20:00,480,63,720,4030,"4,285",1632,2739,244
2021/12/2 21:00,379,59,615,4047,"4,283",1629,2733,220
2021/12/2 22:00,282,59,508,4037,"4,282",1630,2733,208
2021/12/2 23:00,213,57,435,4029,"4,279",1629,2733,200
2021/12/3 00:00,169,58,400,4014,"4,276",1628,2726,193
2021/12/3 01:00,167,55,393,3997,"4,270",1627,2723,191
2021/12/3 02:00,167,56,394,3974,"4,268",1627,2726,189
2021/12/3 03:00,167,54,392,3961,"4,276",1628,2726,189
2021/12/3 04:00,167,54,393,3952,"4,277",1625,2724,189
2021/12/3 05:00,171,56,453,3944,"4,274",1615,2723,199
2021/12/3 06:00,216,72,562,3943,"4,283",1610,2727,380
2021/12/3 07:00,461,358,1036,3954,"4,291",1625,2754,607
2021/12/3 08:00,676,461,1438,3976,"4,288",1630,2774,865
2021/12/3 09:00,740,545,1475,4015,"4,292",1628,2766,908
2021/12/3 10:00,763,546,1468,4031,"4,299",1632,2772,896
2021/12/3 11:00,784,553,1478,4034,"4,303",1633,2778,895
2021/12/3 12:00,716,514,1434,4037,"4,300",1630,2790,857
2021/12/3 13:00,743,565,1488,4044,"4,304",1633,2778,892
2021/12/3 14:00,742,572,1461,4054,"4,298",1631,2774,885
2021/12/3 15:00,737,547,1455,4067,"4,302",1635,2773,879
2021/12/3 16:00,719,457,1431,4070,"4,306",1635,2769,861
2021/12/3 17:00,703,138,1408,4062,"4,304",1636,2777,742
2021/12/3 18:00,634,123,1066,4030,"4,299",1637,2773,461
2021/12/3 19:00,568,107,836,4023,"4,299",1641,2766,306
2021/12/3 20:00,480,63,720,4030,"4,285",1632,2739,244
2021/12/3 21:00,379,59,615,4047,"4,283",1629,2733,220
2021/12/3 22:00,282,59,508,4037,"4,282",1630,2733,208
2021/12/3 23:00,213,57,435,4029,"4,279",1629,2733,200
2021/12/4 00:00,157,53,436,4014,"4,276",1628,2726,204
2021/12/4 01:00,155,51,430,3997,"4,270",1627,2723,203
2021/12/4 02:00,155,52,433,3974,"4,268",1627,2726,202
2021/12/4 03:00,155,51,432,3961,"4,276",1628,2726,201
2021/12/4 04:00,155,51,433,3952,"4,277",1625,2724,201
2021/12/4 05:00,157,51,444,3944,"4,274",1615,2723,203
2021/12/4 06:00,157,50,454,3943,"4,283",1610,2727,209
2021/12/4 07:00,166,53,536,3954,"4,291",1625,2754,211
2021/12/4 08:00,180,55,585,3976,"4,288",1630,2774,227
2021/12/4 09:00,191,57,567,4015,"4,292",1628,2766,241
2021/12/4 10:00,197,59,579,4031,"4,299",1632,2772,244
2021/12/4 11:00,198,59,611,4034,"4,303",1633,2778,241
2021/12/4 12:00,198,60,627,4037,"4,300",1630,2790,240
2021/12/4 13:00,198,60,606,4044,"4,304",1633,2778,239
2021/12/4 14:00,199,60,645,4054,"4,298",1631,2774,241
2021/12/4 15:00,197,60,604,4067,"4,302",1635,2773,240
2021/12/4 16:00,193,59,594,4070,"4,306",1635,2769,233
2021/12/4 17:00,186,56,632,4062,"4,304",1636,2777,227
2021/12/4 18:00,176,54,578,4030,"4,299",1637,2773,223
2021/12/4 19:00,173,53,555,4023,"4,299",1641,2766,219
2021/12/4 20:00,168,53,539,4030,"4,285",1632,2739,212
2021/12/4 21:00,162,53,532,4047,"4,283",1629,2733,211
2021/12/4 22:00,159,53,480,4037,"4,282",1630,2733,208
2021/12/4 23:00,156,52,469,4029,"4,279",1629,2733,206
2021/12/5 00:00,157,53,436,4014,"4,276",1628,2726,204
2021/12/5 01:00,155,51,430,3997,"4,270",1627,2723,203
2021/12/5 02:00,155,52,433,3974,"4,268",1627,2726,202
2021/12/5 03:00,155,51,432,3961,"4,276",1628,2726,201
2021/12/5 04:00,155,51,433,3952,"4,277",1625,2724,201
2021/12/5 05:00,157,51,444,3944,"4,274",1615,2723,203
2021/12/5 06:00,157,50,454,3943,"4,283",1610,2727,209
2021/12/5 07:00,166,53,536,3954,"4,291",1625,2754,211
2021/12/5 08:00,180,55,585,3976,"4,288",1630,2774,227
2021/12/5 09:00,191,57,567,4015,"4,292",1628,2766,241
2021/12/5 10:00,197,59,579,4031,"4,299",1632,2772,244
2021/12/5 11:00,198,59,611,4034,"4,303",1633,2778,241
2021/12/5 12:00,198,60,627,4037,"4,300",1630,2790,240
2021/12/5 13:00,198,60,606,4044,"4,304",1633,2778,239
2021/12/5 14:00,199,60,645,4054,"4,298",1631,2774,241
2021/12/5 15:00,197,60,604,4067,"4,302",1635,2773,240
2021/12/5 16:00,193,59,594,4070,"4,306",1635,2769,233
2021/12/5 17:00,186,56,632,4062,"4,304",1636,2777,227
2021/12/5 18:00,176,54,578,4030,"4,299",1637,2773,223
